"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Nsmce4a",2164.14180661343,-4.05965313925338e-06,0.00144264565371127,0.507179741440742,0.999901117806217
"Tacc2",5065.37759107096,-7.26067803164301e-06,0.00144257214023532,0.456085638684047,0.999901117806217
"4930513N20Rik",7.05140019842551,3.34441977071885e-07,0.00144269239877859,0.810902465981191,0.999901117806217
"Btbd16",3.34959366850732,7.22512050859777e-07,0.00144269407311946,0.411818245134855,0.999901117806217
"Gm5602",8.02049793872595,8.37019783763696e-07,0.00144269141417702,0.61241140309721,0.999901117806217
"Plekha1",4433.73476043404,7.26128745593956e-06,0.00144259471806763,0.414856744341639,0.999901117806217
"Mir7061",2.99743415861451,-3.00367254161663e-08,0.00144269390618843,0.971950585159545,0.999901117806217
"Htra1",75328.417980248,-1.86856743824251e-06,0.00144258799338912,0.830485762467904,0.999901117806217
"Cdcp3",71.5750182371044,4.52489759942846e-06,0.00144269132452574,0.0308830973445449,0.999901117806217
"Fam24b",4.17076364955797,1.93187525826545e-06,0.00144269409020165,0.0780340793279031,0.999901117806217
"2310057M21Rik",629.207908728265,4.53926119641666e-06,0.00144261815653245,0.551913389907132,0.999901117806217
"Pstk",541.5379972004,1.18994539487149e-06,0.00144266650413793,0.795501650039562,0.999901117806217
"Gm44623",3.93581582680453,6.36624048146895e-07,0.00144269341704566,0.5689142205969,0.999901117806217
"Ikzf5",1259.37742617535,1.51463638193352e-06,0.001442595922506,0.859087314800498,0.999901117806217
"Acadsb",7202.15888977418,5.782222325407e-08,0.0014426078048845,0.995586336473244,0.999901117806217
"Gm44982",9.23895997925602,1.51473928243872e-06,0.00144269187568818,0.348025869433164,0.999901117806217
"Gm18600",2.35501450690102,3.00325958672992e-07,0.00144269401869052,0.728896811106755,0.999901117806217
"Bub3",2629.61108163672,1.4431468321651e-06,0.00144258068779576,0.875042487562227,0.999901117806217
"Cpxm2",18409.2352437625,-8.69929341183741e-06,0.00144262345074794,0.265124649236975,0.999901117806217
"Gm15677",4.43525196499994,-6.20206212140315e-08,0.00144269332298797,0.953591175492205,0.999901117806217
"Chst15",4444.94849302571,-6.99485028081963e-07,0.00144262040931221,0.92264548186345,0.999901117806217
"Gm44891",9.14351806567762,2.99842756475709e-07,0.00144269072694373,0.866967749176492,0.999901117806217
"Gm10584",36.4304199655971,-2.05070647880579e-06,0.00144268069324456,0.533476880468163,0.999901117806217
"Gm35147",1.95928696016033,-2.78524250572447e-07,0.00144269421005411,0.719134271101423,0.999901117806217
"Oat",23428.8206235969,2.60568587786792e-06,0.00144251047594782,0.822977870819592,0.999901117806217
"Lhpp",1170.68882266946,-5.31016242561211e-06,0.00144263016376391,0.456105540809982,0.999901117806217
"Fam53b",1665.10152881421,5.91750298599375e-06,0.00144265294245101,0.316718997946479,0.999901117806217
"Eef1akmt2",926.092553857912,3.40017498074435e-06,0.00144262304680916,0.642719867039587,0.999901117806217
"Gm45501",40.0101234146974,-2.24031112413266e-06,0.0014426814168133,0.487506687056358,0.999901117806217
"Abraxas2",1748.98071457857,3.60551032194418e-06,0.00144257693900289,0.699737606444146,0.999901117806217
"1500002F19Rik",39.0205772502543,-1.94967430514275e-06,0.00144267912958783,0.570982664750256,0.999901117806217
"Ctbp2",1828.54376111668,4.21411001312475e-06,0.00144259565353686,0.624994632537929,0.999901117806217
"B930086L07Rik",5.5105331179476,-1.10218922191407e-06,0.00144269357696497,0.320820800627805,0.999901117806217
"Edrf1",1131.64099370282,3.33033793386393e-06,0.00144259195155668,0.684737309403261,0.999901117806217
"Uros",576.863945749451,-1.48545066311787e-05,0.00144268186473182,0.192663674283701,0.999901117806217
"Bccip",2680.35177340924,9.02245302557515e-06,0.00144261686924234,0.280746141824837,0.999901117806217
"Dhx32",1727.11680548479,9.08531315592726e-06,0.00144255924198546,0.383336163535567,0.999901117806217
"Fank1",6.27376329508336,-6.65821752932334e-07,0.00144269254480659,0.625482983916777,0.999901117806217
"Adam12",16893.1338125369,2.75438503015076e-06,0.00144267158784191,0.517891663729362,0.999901117806217
"Gm19514",17.4071521541175,7.90483884846617e-07,0.00144268892381744,0.71084993904799,0.999901117806217
"D7Ertd443e",14.5898957518301,2.31223923386887e-07,0.00144268982140862,0.906950405456151,0.999901117806217
"Gm9333",15.4274655868524,-4.21877660658165e-07,0.00144268916611997,0.836296680305888,0.999901117806217
"Dock1",7574.97643183122,-3.64802140082918e-06,0.00144261860198043,0.62712482118065,0.999901117806217
"Insyn2a",7.41152828933273,-1.6407611729865e-06,0.00144269317106999,0.209987135633847,0.999901117806217
"Gm45532",18.2761812626989,-6.03041517709369e-07,0.00144269058846876,0.736335046249684,0.999901117806217
"Nps",2.96672785490703,-1.0621009237663e-06,0.00144269411240893,0.245357838601306,0.999901117806217
"Ptpre",375.658753152035,-7.21318782577893e-06,0.00144266128405517,0.194032488506246,0.999901117806217
"5830432E09Rik",30.682348475299,-1.84169594943419e-06,0.00144268890409421,0.402891105110513,0.999901117806217
"Mki67",1030.81552588979,-1.53043023878818e-05,0.00144270120680454,0.424903793184941,0.999901117806217
"Gm5904",8.20139327255821,4.47822518406771e-07,0.00144269173796558,0.775304108606925,0.999901117806217
"Gm6249",79.606565773231,-1.72708354623386e-06,0.00144267849914945,0.621003276349872,0.999901117806217
"Mgmt",268.655413452145,2.06253919831344e-05,0.00144271625033487,0.615232898328876,0.999901117806217
"Ebf3",5332.00311440903,-7.25191820037543e-06,0.00144259672383697,0.409260172966886,0.999901117806217
"9430038I01Rik",268.765054299992,-9.56875151888234e-07,0.00144266234475189,0.842683794639501,0.999901117806217
"Glrx3",2504.20327409899,3.50716765490197e-06,0.00144264870498437,0.554651763326552,0.999901117806217
"Gm45397",2.66301887404325,1.17675439926688e-06,0.00144269414664906,0.199872747964547,0.999901117806217
"Tcerg1l",2.23256911026311,1.4410853685283e-07,0.00144269424762698,0.851819099759197,0.999901117806217
"Mapk1ip1",655.335787840693,-9.72989869075364e-06,0.00144265012737676,0.143295313041633,0.999901117806217
"Ppp2r2d",2918.0296094632,2.95999732346414e-06,0.00144260560212116,0.715569396507025,0.999901117806217
"Bnip3",889.51506977971,2.26017113249879e-06,0.00144266931199957,0.607773175120216,0.999901117806217
"Jakmip3",11.0318476103628,-1.36635960839371e-06,0.00144269063329248,0.457833093536432,0.999901117806217
"Dpysl4",43.8926918248448,-4.18420130072346e-07,0.00144268333601892,0.883854488998417,0.999901117806217
"Stk32c",44.179551040426,-4.52344286963043e-06,0.00144268442986385,0.156949910610517,0.999901117806217
"Lrrc27",211.81920371491,7.04303378738063e-06,0.00144266564354336,0.179322926458087,0.999901117806217
"Pwwp2b",479.262981491336,6.11711060744596e-06,0.00144264004807783,0.359198894550386,0.999901117806217
"Inpp5a",5073.22012667542,-4.87183776475474e-06,0.00144259089787612,0.783737550927851,0.999901117806217
"Nkx6-2",3.20993590872249,-3.83474901500702e-07,0.00144269387493971,0.678545993870666,0.999901117806217
"Cfap46",13.2139100869986,9.90620412010661e-07,0.00144268847257873,0.654378857521077,0.999901117806217
"Gm4459",7.72908684792895,1.89379374353054e-06,0.0014426925984027,0.207080320850806,0.999901117806217
"Rpl21-ps13",2.26850704091236,5.92202289384304e-08,0.00144269373317392,0.952594258602925,0.999901117806217
"Adgra1",101.660041923128,-9.33712279916162e-07,0.0014426795248317,0.779745791651825,0.999901117806217
"Gm16201",136.987411232778,-7.26667962702027e-06,0.00144267657883173,0.103721506964043,0.999901117806217
"Spef1l",6.97929925372233,-4.01676284917825e-07,0.00144269255669518,0.762781208022806,0.999901117806217
"Adam8",243.905131155915,5.44632946732854e-06,0.00144267385238772,0.212094196474815,0.999901117806217
"Tubgcp2",2244.51863181987,-1.45139355000598e-05,0.0014425651948219,0.184979654100825,0.999901117806217
"Zfp511",810.338527377739,-7.89575517324467e-07,0.00144261890146571,0.914002083041991,0.999901117806217
"Fuom",354.612206938233,-9.25753715112992e-07,0.00144265564920681,0.86096032763277,0.999901117806217
"Echs1",1891.07083649075,1.35589713540529e-06,0.00144264524993201,0.823144470878038,0.999901117806217
"Paox",367.836600080255,-3.45070675461215e-06,0.0014426369073279,0.599545889685479,0.999901117806217
"Mtg1",406.520422697463,-2.96318781511876e-06,0.0014426110457327,0.70504180931628,0.999901117806217
"Gm6314",7.94530840171942,-3.72448647440581e-07,0.00144269205355198,0.798863359052366,0.999901117806217
"Cyp2e1",2.9565686585564,-9.19520125056495e-07,0.00144269396420769,0.330903020502978,0.999901117806217
"Syce1",3.70707469001614,-1.40939630978334e-06,0.00144269435172137,0.117982740213198,0.999901117806217
"C330022C24Rik",1.85276695515791,-4.21301706300728e-07,0.0014426943627318,0.561228212335844,0.999901117806217
"Bet1l",1711.84286777521,-3.0727407766338e-06,0.00144261592630137,0.686060646060059,0.999901117806217
"Ric8a",4278.34038327283,6.84979541307047e-07,0.00144259147320178,0.19696950246239,0.999901117806217
"Sirt3",403.383080758485,-4.10025407125153e-06,0.00144264130009193,0.519874141384533,0.999901117806217
"Psmd13",3732.32394841057,-5.70167310944098e-07,0.00144264433090717,0.923090891680621,0.999901117806217
"Gm15542",69.3224313020647,-8.85093907544182e-07,0.00144267329521724,0.817204485472853,0.999901117806217
"Cox8b",9.65272263960651,-1.87380273172243e-06,0.0014426927717627,0.19568763290996,0.999901117806217
"Pgghg",3521.25656106016,-3.44603157928476e-06,0.00144256109884207,0.726824477695983,0.999901117806217
"Ifitm5",17.9075358572721,-1.72311104743509e-06,0.00144269049128203,0.366145946937642,0.999901117806217
"Ifitm2",9663.29961997634,-9.95055286300984e-07,0.00144267143550976,0.807405604961098,0.999901117806217
"Ifitm1",1188.67628923327,1.76217793226935e-05,0.00144265201898743,0.0474809266274989,0.999901117806217
"Gm7514",2.53135352564579,-5.40321311883626e-07,0.00144269413452469,0.516951530030323,0.999901117806217
"Ifitm3",35440.8765994134,-1.19436042418926e-06,0.00144264646417418,0.837785404105524,0.999901117806217
"Ifitm6",21.5659444508963,-6.05669547238722e-07,0.00144268823355769,0.783440624276163,0.999901117806217
"B4galnt4",15.7898853425499,-6.30653279640227e-07,0.00144268871005436,0.766988730227501,0.999901117806217
"Sigirr",10.4097278294603,3.76288866677554e-06,0.00144269313113906,0.0355295657027855,0.999901117806217
"Ano9",4.95661280676932,1.49165980667563e-06,0.00144269487521443,0.0317099885773728,0.999901117806217
"Ptdss2",1820.4515513983,-4.24479310240584e-07,0.00144255454562362,0.965453180219239,0.999901117806217
"Rnh1",9053.09254419869,-2.32586480171851e-06,0.00144262095704946,0.750382670728766,0.999901117806217
"Gm5905",42.0271987251425,2.81410337952892e-06,0.00144268094541966,0.40078025100904,0.999901117806217
"Hras",2278.63184209543,-2.40345563376392e-06,0.00144264887074963,0.678791188136483,0.999901117806217
"Lrrc56",420.73904741152,4.93243114736451e-06,0.00144260087899384,0.536886637929606,0.999901117806217
"Rassf7",14.2808198337775,-1.72337024661099e-06,0.00144268876514103,0.434769520156987,0.999901117806217
"Phrf1",3830.32412545369,4.7732406481092e-06,0.00144261065365552,0.550834991088106,0.999901117806217
"Irf7",5827.96935697667,-6.73235307047929e-07,0.0014426522281476,0.901691194339264,0.999901117806217
"Cdhr5",2.84454377989703,8.53704653914713e-07,0.00144269385426904,0.38432026539208,0.999901117806217
"Sct",6.74671839408634,6.89032132290096e-07,0.00144269324450501,0.556616049791853,0.999901117806217
"Drd4",12.5212816248902,2.2236184807214e-07,0.00144268970462388,0.911694215007688,0.999901117806217
"Deaf1",2501.12329700043,2.15409680162049e-07,0.00144258915239496,0.968571768506467,0.999901117806217
"Tmem80",491.030892911139,-5.22917885675389e-06,0.00144260934772056,0.51649111558284,0.999901117806217
"Eps8l2",90.3905239960382,6.83026126648623e-06,0.00144268836674461,0.037492551158376,0.999901117806217
"B230206H07Rik",51.4836888101762,-7.00476654617754e-07,0.0014426832680275,0.809037324510932,0.999901117806217
"Taldo1",4375.84966280013,-1.7189599734279e-06,0.00144261898540233,0.815645979612768,0.999901117806217
"Gatd1",1808.31655274519,-1.34894817236451e-05,0.00144264751048575,0.363232811358414,0.999901117806217
"Cend1",98.7378831591467,-8.46141190498638e-07,0.00144266140259577,0.862650025654595,0.999901117806217
"Slc25a22",2238.13252249254,2.10578588427856e-05,0.00144272153016256,0.202288319677405,0.999901117806217
"Pidd1",183.780285991916,-5.14113771019895e-06,0.00144266069916019,0.331498721007724,0.999901117806217
"Rplp2",13868.3945835857,-3.23005067205265e-06,0.00144267004676365,0.46079021838739,0.999901117806217
"Pnpla2",1910.8963928093,6.2187614565197e-06,0.00144260569048455,0.456075795213579,0.999901117806217
"Cracr2b",85.4984498369397,5.73094690784474e-06,0.00144268474767856,0.0926602321161778,0.999901117806217
"Gm10575",112.146293086491,-2.43784629634691e-06,0.00144266782908218,0.587905135326141,0.999901117806217
"Cd151",5787.52118400467,0.000188915794120137,0.00144887912446198,0.767041725744988,0.999901117806217
"Polr2l",387.241526535153,1.63167565400912e-06,0.0014426627270894,0.738675972402257,0.999901117806217
"Tspan4",4084.78141309494,-9.28650026659925e-06,0.0014426022731697,0.309449192668187,0.999901117806217
"Chid1",2332.24086942611,1.1198295325418e-07,0.00144256968332804,0.925909250151546,0.999901117806217
"Ap2a2",16113.6278977861,5.41187311627019e-07,0.00144261892879292,0.575873674188133,0.999901117806217
"Mir7063",2.43708958345906,-2.70930175315476e-08,0.00144269396342167,0.973930749549136,0.999901117806217
"Muc2",100.974821800963,1.90529954226722e-06,0.00144268415323747,0.510721716768636,0.999901117806217
"Tollip",6569.41763754624,-1.76034895375465e-06,0.00144253203203449,0.908449952218365,0.999901117806217
"Brsk2",21.2352930443442,9.74838789452589e-07,0.00144268897340285,0.647954674866459,0.999901117806217
"Mob2",1857.58490222152,2.93225434407835e-06,0.00144262660301606,0.791048251532236,0.999901117806217
"Gm45630",6.43448734460686,2.91677457204776e-07,0.00144269256854945,0.829821304335449,0.999901117806217
"Dusp8",3326.63299672994,3.89028270609542e-06,0.00144266358267732,0.434598291270741,0.999901117806217
"Gm45889",3.73423977215348,1.31137977421821e-07,0.00144269300145807,0.91544558386305,0.999901117806217
"Ctsd",14594.2457223374,-7.66353184938294e-06,0.00144263747517598,0.272213861279757,0.999901117806217
"Syt8",56.7786357640089,-3.77422759878145e-06,0.00144267757434678,0.319209614448545,0.999901117806217
"Tnni2",64.6513426806789,-5.20177956559483e-06,0.00144268838731033,0.0699181282513743,0.999901117806217
"Lsp1",37842.9395596753,-2.30702489147566e-06,0.00144260059800402,0.779091706830198,0.999901117806217
"Tnnt3",275.653688326258,-8.50330854948636e-06,0.0014426797047933,0.0583837051712507,0.999901117806217
"Mrpl23",394.328413389896,9.72774923430253e-06,0.00144266066441434,0.189664393079023,0.999901117806217
"Nctc1",3.54972548053023,-1.27399170527019e-06,0.00144269434387753,0.141239701724592,0.999901117806217
"H19",14676.317978901,1.06678865725902e-05,0.00144264773904765,0.125939659785376,0.999901117806217
"Igf2",21.0416555069966,-7.02878001774461e-08,0.00144268607101126,0.976374958037979,0.999901117806217
"Igf2os",2.62573254347623,9.73392790457279e-07,0.00144269432853398,0.232505985249588,0.999901117806217
"Ascl2",11.92072609313,4.26743832317446e-07,0.00144269109229312,0.802980667224797,0.999901117806217
"Tspan32os",4.15269301216612,1.00050107567267e-06,0.0014426938398056,0.321237340626233,0.999901117806217
"Tspan32",11.0679815794512,1.58551642402416e-07,0.00144269096696889,0.927996822514179,0.999901117806217
"R74862",408.555210543559,1.07177480262154e-06,0.00144262601656652,0.88051361768678,0.999901117806217
"Cd81",30038.5478164288,-1.19169797339446e-05,0.00144261602880056,0.737397284385632,0.999901117806217
"Trpm5",4.15604325109036,-3.29229602269233e-07,0.00144269351916742,0.753446406495355,0.999901117806217
"Tssc4",1648.38204626725,-6.34849263312087e-06,0.00144262546000438,0.392229058536792,0.999901117806217
"Kcnq1",3.28513475022374,1.43491562775867e-06,0.00144269435100437,0.107992623322352,0.999901117806217
"Kcnq1ot1",795.95901195215,-4.44749915758226e-06,0.00144267039309274,0.337407519223023,0.999901117806217
"4933417O13Rik",6.33610324254558,1.14728392402669e-07,0.00144269232279734,0.936491610297646,0.999901117806217
"Cdkn1c",6656.22598058718,1.88937405603947e-06,0.00144264698486391,0.751664929894748,0.999901117806217
"Gm44732",41.1742231574473,-2.23113350633755e-06,0.0014426867423497,0.38512069725905,0.999901117806217
"Slc22a18",491.522278194395,1.71426607495382e-06,0.00144265110729437,0.835832136972125,0.999901117806217
"Nap1l4",5363.33037334393,9.61967572948923e-05,0.00144416983790142,0.860957341978261,0.999901117806217
"Gm23297",2.3325172161165,3.86238359421541e-07,0.00144269411209946,0.646239772124727,0.999901117806217
"Cars",2684.53222190335,-2.9732950908579e-06,0.00144261472836628,0.731556131295382,0.999901117806217
"Tnfrsf26",426.545033277166,1.08708102926398e-05,0.00144267440428046,0.355798831327313,0.999901117806217
"E230032D23Rik",2.08509494145601,-2.21606833162339e-07,0.00144269419015865,0.778778259360252,0.999901117806217
